data;id;mois;jour;annee;numero_de_message;temperature_partie_entiere;temperature_partie_decimale;humidite;pluie_en_augets;direction_du_vecteur_moyen_de_vent;force_moyenne_du_vecteur_de_vent;pression_a_decoder;direction_du_vecteur_de_vent_max;force_du_vecteur_de_vent_max;pluie_la_plus_intense_durant_1_min;type_station;pluie_intensite_max;heure;annee_reelle;minute;pression;temperature_decodee;direction_du_vecteur_vent_moyen;type_de_station;pluie;direction_du_vecteur_de_vent_max_en_degres;force_moyenne_du_vecteur_vent;force_rafale_max;jour_mois;dd_mm_yy_utc;hh_mm_utc;dd_mm_yy_hh_mm;temperature_en_degre_c;false_message;dd_mm_yy_hh_mm_utc;heure_paris_dd_mm_yy_hh_mm;heure_de_paris;heure_utc 
755f110ec2e800000d800000;58;10;31;1;8;59;0;93;0;0;0;108;0;0;0;0;0.0;1;2020;45;100800;9;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;1:45;2020-10-31T01:45:00;9.0;226492416;2020-10-31T01:45:00+00:00;2020-10-31T01:45:00+01:00;2020-10-31T01:45:00+00:00;2020-10-31T01:45:00+00:00
750e15f2c5e000506ce03400;58;8;14;1;47;75;1;60;0;5;3;103;0;13;0;0;0.0;11;2020;30;100300;25;10;ISS;0.0;0.0;3;13;14/8;14/8/2020;11:30;2020-08-14T11:30:00;25.1;345424016384;2020-08-14T11:30:00+00:00;2020-08-14T11:30:00+02:00;2020-08-14T11:30:00+00:00;2020-08-14T11:30:00+00:00
7545120f827007a0ec183800;58;10;5;1;16;62;0;78;0;122;7;96;12;14;0;0;0.0;3;2020;45;99600;12;244;ISS;0.0;270.0;7;14;5/10;5/10/2020;3:45;2020-10-05T03:45:00;12.0;8387737171968;2020-10-05T03:45:00+00:00;2020-10-05T03:45:00+02:00;2020-10-05T03:45:00+00:00;2020-10-05T03:45:00+00:00
755f116e9ae800000d800000;58;10;31;1;11;58;6;93;0;0;0;108;0;0;0;0;0.0;2;2020;30;100800;8;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;2:30;2020-10-31T02:30:00;8.6;226492416;2020-10-31T02:30:00+00:00;2020-10-31T02:30:00+01:00;2020-10-31T02:30:00+00:00;2020-10-31T02:30:00+00:00
7545126f827007614c185400;58;10;5;1;19;62;0;78;0;118;10;96;12;21;0;0;0.0;4;2020;30;99600;12;236;ISS;0.0;270.0;10;21;5/10;5/10/2020;4:30;2020-10-05T04:30:00;12.0;8114469884928;2020-10-05T04:30:00+00:00;2020-10-05T04:30:00+02:00;2020-10-05T04:30:00+00:00;2020-10-05T04:30:00+00:00
755f118e96e800000d800000;58;10;31;1;12;58;5;93;0;0;0;108;0;0;0;0;0.0;2;2020;45;100800;8;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;2:45;2020-10-31T02:45:00;8.5;226492416;2020-10-31T02:45:00+00:00;2020-10-31T02:45:00+01:00;2020-10-31T02:45:00+00:00;2020-10-31T02:45:00+00:00
750e1813cd700a806cfc3400;58;8;14;1;64;79;3;46;0;168;3;103;14;13;0;0;0.0;15;2020;45;100300;29;336;ISS;0.0;315.0;3;13;14/8;14/8/2020;15:45;2020-08-14T15:45:00;29.3;11546700559360;2020-08-14T15:45:00+00:00;2020-08-14T15:45:00+02:00;2020-08-14T15:45:00+00:00;2020-08-14T15:45:00+00:00
754512cf627007c10c184c00;58;10;5;1;22;61;8;78;0;124;8;96;12;19;0;0;0.0;5;2020;15;99600;11;248;ISS;0.0;270.0;8;19;5/10;5/10/2020;5:15;2020-10-05T05:15:00;11.8;8525713001472;2020-10-05T05:15:00+00:00;2020-10-05T05:15:00+02:00;2020-10-05T05:15:00+00:00;2020-10-05T05:15:00+00:00
750e1853a56808406cf62c00;58;8;14;1;66;78;9;45;0;132;3;103;11;11;0;0;0.0;16;2020;15;100300;28;264;ISS;0.0;247.5;3;11;14/8;14/8/2020;16:15;2020-08-14T16:15:00;28.9;9072799001600;2020-08-14T16:15:00+00:00;2020-08-14T16:15:00+02:00;2020-08-14T16:15:00+00:00;2020-08-14T16:15:00+00:00
755f11ae8ee800000d800000;58;10;31;1;13;58;3;93;0;0;0;108;0;0;0;0;0.0;3;2020;0;100800;8;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;3:0;2020-10-31T03:00:00;8.3;226492416;2020-10-31T03:00:00+00:00;2020-10-31T03:00:00+01:00;2020-10-31T03:00:00+00:00;2020-10-31T03:00:00+00:00
750e1893c56808708cf84000;58;8;14;1;68;79;1;45;0;135;4;103;12;16;0;0;0.0;16;2020;45;100300;29;270;ISS;0.0;270.0;4;16;14/8;14/8/2020;16:45;2020-08-14T16:45:00;29.1;9279494438912;2020-08-14T16:45:00+00:00;2020-08-14T16:45:00+02:00;2020-08-14T16:45:00+00:00;2020-08-14T16:45:00+00:00
750e1ab295e00b102ce01400;58;8;14;1;85;74;5;60;0;177;1;103;0;5;0;0;0.0;21;2020;0;100300;24;354;ISS;0.0;0.0;1;5;14/8;14/8/2020;21:0;2020-08-14T21:00:00;24.5;12164100264960;2020-08-14T21:00:00+00:00;2020-08-14T21:00:00+02:00;2020-08-14T21:00:00+00:00;2020-08-14T21:00:00+00:00
7545136f627009608c346000;58;10;5;1;27;61;8;78;0;150;4;97;10;24;0;0;0.0;6;2020;30;99700;11;300;ISS;0.0;225.0;4;24;5/10;5/10/2020;6:30;2020-10-05T06:30:00;11.8;10310273753088;2020-10-05T06:30:00+00:00;2020-10-05T06:30:00+02:00;2020-10-05T06:30:00+00:00;2020-10-05T06:30:00+00:00
754513af8a680b112c405800;58;10;5;1;29;62;2;77;0;177;9;98;0;22;0;0;0.0;7;2020;0;99800;12;354;ISS;0.0;0.0;9;22;5/10;5/10/2020;7:0;2020-10-05T07:00:00;12.2;12168384763904;2020-10-05T07:00:00+00:00;2020-10-05T07:00:00+02:00;2020-10-05T07:00:00+00:00;2020-10-05T07:00:00+00:00
750f11f1567800000ce00000;58;8;15;1;15;69;5;79;0;0;0;103;0;0;0;0;0.0;3;2020;30;100300;19;0;ISS;0.0;0.0;0;0;15/8;15/8/2020;3:30;2020-08-15T03:30:00;19.5;216006656;2020-08-15T03:30:00+00:00;2020-08-15T03:30:00+02:00;2020-08-15T03:30:00+00:00;2020-08-15T03:30:00+00:00
755f130e56e800000d800000;58;10;31;1;24;57;5;93;0;0;0;108;0;0;0;0;0.0;5;2020;45;100800;7;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;5:45;2020-10-31T05:45:00;7.5;226492416;2020-10-31T05:45:00+00:00;2020-10-31T05:45:00+01:00;2020-10-31T05:45:00+00:00;2020-10-31T05:45:00+00:00
7545142fca600001ac406000;58;10;5;1;33;63;2;76;0;0;13;98;0;24;0;0;0.0;8;2020;0;99800;13;0;ISS;0.0;0.0;13;24;5/10;5/10/2020;8:0;2020-10-05T08:00:00;13.2;7184867328;2020-10-05T08:00:00+00:00;2020-10-05T08:00:00+02:00;2020-10-05T08:00:00+00:00;2020-10-05T08:00:00+00:00
750e139162a00ae00ce41800;58;8;14;1;28;69;8;84;0;174;0;103;2;6;0;0;0.0;6;2020;45;100300;19;348;ISS;0.0;45.0;0;6;14/8;14/8/2020;6:45;2020-08-14T06:45:00;19.8;11957405227008;2020-08-14T06:45:00+00:00;2020-08-14T06:45:00+02:00;2020-08-14T06:45:00+00:00;2020-08-14T06:45:00+00:00
750e13f19a7800b04ce42000;58;8;14;1;31;70;6;79;0;11;2;103;2;8;0;0;0.0;7;2020;30;100300;20;22;ISS;0.0;45.0;2;8;14/8;14/8/2020;7:30;2020-08-14T07:30:00;20.6;757204262912;2020-08-14T07:30:00+00:00;2020-08-14T07:30:00+02:00;2020-08-14T07:30:00+00:00;2020-08-14T07:30:00+00:00
750e14b20a4009302cf82c00;58;8;14;1;37;72;2;72;0;147;1;103;12;11;0;0;0.0;9;2020;0;100300;22;294;ISS;0.0;270.0;1;11;14/8;14/8/2020;9:0;2020-08-14T09:00:00;22.2;10102517541888;2020-08-14T09:00:00+00:00;2020-08-14T09:00:00+02:00;2020-08-14T09:00:00+00:00;2020-08-14T09:00:00+00:00
755f138e56e804300d8c2000;58;10;31;1;28;57;5;93;0;67;0;108;6;8;0;0;0.0;6;2020;45;100800;7;134;ISS;0.0;135.0;0;8;31/10;31/10/2020;6:45;2020-10-31T06:45:00;7.5;4604432228352;2020-10-31T06:45:00+00:00;2020-10-31T06:45:00+01:00;2020-10-31T06:45:00+00:00;2020-10-31T06:45:00+00:00
750e1592920000506ce22800;58;8;14;1;44;74;4;64;0;5;3;103;1;10;0;0;0.0;10;2020;45;100300;24;10;ISS;0.0;22.5;3;10;14/8;14/8/2020;10:45;2020-08-14T10:45:00;24.4;345424144384;2020-08-14T10:45:00+00:00;2020-08-14T10:45:00+02:00;2020-08-14T10:45:00+00:00;2020-08-14T10:45:00+00:00
755f13eea70000008da02800;58;10;31;1;31;58;9;96;0;0;4;109;0;10;0;0;0.0;7;2020;30;100900;8;0;ISS;0.0;0.0;4;10;31/10;31/10/2020;7:30;2020-10-31T07:30:00;8.9;2376083456;2020-10-31T07:30:00+00:00;2020-10-31T07:30:00+01:00;2020-10-31T07:30:00+00:00;2020-10-31T07:30:00+00:00
755f14cf970004406dae3400;58;10;31;1;38;62;5;96;0;68;3;109;7;13;0;0;0.0;9;2020;15;100900;12;136;ISS;0.0;157.5;3;13;31/10;31/10/2020;9:15;2020-10-31T09:15:00;12.5;4674764551168;2020-10-31T09:15:00+00:00;2020-10-31T09:15:00+01:00;2020-10-31T09:15:00+00:00;2020-10-31T09:15:00+00:00
755f15301eb804d12dae5800;58;10;31;1;41;64;7;87;0;77;9;109;7;22;0;0;0.0;10;2020;0;100900;14;154;ISS;0.0;157.5;9;22;31/10;31/10/2020;10:0;2020-10-31T10:00:00;14.7;5296461076480;2020-10-31T10:00:00+00:00;2020-10-31T10:00:00+01:00;2020-10-31T10:00:00+00:00;2020-10-31T10:00:00+00:00
755f155046b004a10d8e4c00;58;10;31;1;42;65;1;86;0;74;8;108;7;19;0;0;0.0;10;2020;15;100800;15;148;ISS;0.0;157.5;8;19;31/10;31/10/2020;10:15;2020-10-31T10:15:00;15.1;5089763675136;2020-10-31T10:15:00+00:00;2020-10-31T10:15:00+01:00;2020-10-31T10:15:00+00:00;2020-10-31T10:15:00+00:00
755f142ed30800006da01800;58;10;31;1;33;59;4;97;0;0;3;109;0;6;0;0;0.0;8;2020;0;100900;9;0;ISS;0.0;0.0;3;6;31/10;31/10/2020;8:0;2020-10-31T08:00:00;9.4;1839208448;2020-10-31T08:00:00+00:00;2020-10-31T08:00:00+01:00;2020-10-31T08:00:00+00:00;2020-10-31T08:00:00+00:00
750f1211527800000ce00000;58;8;15;1;16;69;4;79;0;0;0;103;0;0;0;0;0.0;3;2020;45;100300;19;0;ISS;0.0;0.0;0;0;15/8;15/8/2020;3:45;2020-08-15T03:45:00;19.4;216006656;2020-08-15T03:45:00+00:00;2020-08-15T03:45:00+02:00;2020-08-15T03:45:00+00:00;2020-08-15T03:45:00+00:00
750e14d20a400a304cfa1800;58;8;14;1;38;72;2;72;0;163;2;103;13;6;0;0;0.0;9;2020;15;100300;22;326;ISS;0.0;292.5;2;6;14/8;14/8/2020;9:15;2020-08-14T09:15:00;22.2;11202566166528;2020-08-14T09:15:00+00:00;2020-08-14T09:15:00+02:00;2020-08-14T09:15:00+00:00;2020-08-14T09:15:00+00:00
750e153281f800908ce22c00;58;8;14;1;41;74;0;63;0;9;4;103;1;11;0;0;0.0;10;2020;0;100300;24;18;ISS;0.0;22.5;4;11;14/8;14/8/2020;10:0;2020-08-14T10:00:00;24.0;620838923264;2020-08-14T10:00:00+00:00;2020-08-14T10:00:00+02:00;2020-08-14T10:00:00+00:00;2020-08-14T10:00:00+00:00
755f175191f80480ad6e3400;58;10;31;1;58;70;4;63;0;72;5;107;7;13;0;0;0.0;14;2020;15;100700;20;144;ISS;0.0;157.5;5;13;31/10;31/10/2020;14:15;2020-10-31T14:15:00;20.4;4950712005632;2020-10-31T14:15:00+00:00;2020-10-31T14:15:00+01:00;2020-10-31T14:15:00+00:00;2020-10-31T14:15:00+00:00
755f18914a0004202d6c1400;58;10;31;1;68;69;2;64;0;66;1;107;6;5;0;0;0.0;16;2020;45;100700;19;132;ISS;0.0;135.0;1;5;31/10;31/10/2020;16:45;2020-10-31T16:45:00;19.2;4536247522304;2020-10-31T16:45:00+00:00;2020-10-31T16:45:00+01:00;2020-10-31T16:45:00+00:00;2020-10-31T16:45:00+00:00
755f1930a64004300d8c0c00;58;10;31;1;73;66;9;72;0;67;0;108;6;3;0;0;0.0;18;2020;0;100800;16;134;ISS;0.0;135.0;0;3;31/10;31/10/2020;18:0;2020-10-31T18:00:00;16.9;4604432223232;2020-10-31T18:00:00+00:00;2020-10-31T18:00:00+01:00;2020-10-31T18:00:00+00:00;2020-10-31T18:00:00+00:00
750f1271429000000ce00000;58;8;15;1;19;69;0;82;0;0;0;103;0;0;0;0;0.0;4;2020;30;100300;19;0;ISS;0.0;0.0;0;0;15/8;15/8/2020;4:30;2020-08-15T04:30:00;19.0;216006656;2020-08-15T04:30:00+00:00;2020-08-15T04:30:00+02:00;2020-08-15T04:30:00+00:00;2020-08-15T04:30:00+00:00
755f1970866000000d800000;58;10;31;1;75;66;1;76;0;0;0;108;0;0;0;0;0.0;18;2020;30;100800;16;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;18:30;2020-10-31T18:30:00;16.1;226492416;2020-10-31T18:30:00+00:00;2020-10-31T18:30:00+01:00;2020-10-31T18:30:00+00:00;2020-10-31T18:30:00+00:00
75101c11c21807b04cf61400;58;8;16;1;96;71;0;67;0;123;2;103;11;5;0;0;0.0;23;2020;45;100300;21;246;ISS;0.0;247.5;2;5;16/8;16/8/2020;23:45;2020-08-16T23:45:00;21.0;8453786833920;2020-08-16T23:45:00+00:00;2020-08-16T23:45:00+02:00;2020-08-16T23:45:00+00:00;2020-08-16T23:45:00+00:00
755f19d04a8000000d800000;58;10;31;1;78;65;2;80;0;0;0;108;0;0;0;0;0.0;19;2020;15;100800;15;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;19:15;2020-10-31T19:15:00;15.2;226492416;2020-10-31T19:15:00+00:00;2020-10-31T19:15:00+01:00;2020-10-31T19:15:00+00:00;2020-10-31T19:15:00+00:00
755f1a8fd2b800000d800000;58;10;31;1;84;63;4;87;0;0;0;108;0;0;0;0;0.0;20;2020;45;100800;13;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;20:45;2020-10-31T20:45:00;13.4;226492416;2020-10-31T20:45:00+00:00;2020-10-31T20:45:00+01:00;2020-10-31T20:45:00+00:00;2020-10-31T20:45:00+00:00
75111171165000000ce00000;58;8;17;1;11;68;5;74;0;0;0;103;0;0;0;0;0.0;2;2020;30;100300;18;0;ISS;0.0;0.0;0;0;17/8;17/8/2020;2:30;2020-08-17T02:30:00;18.5;216006656;2020-08-17T02:30:00+00:00;2020-08-17T02:30:00+02:00;2020-08-17T02:30:00+00:00;2020-08-17T02:30:00+00:00
751111910e5800000ce00000;58;8;17;1;12;68;3;75;0;0;0;103;0;0;0;0;0.0;2;2020;45;100300;18;0;ISS;0.0;0.0;0;0;17/8;17/8/2020;2:45;2020-08-17T02:45:00;18.3;216006656;2020-08-17T02:45:00+00:00;2020-08-17T02:45:00+02:00;2020-08-17T02:45:00+00:00;2020-08-17T02:45:00+00:00
754713b002f00000ad602800;58;10;7;1;29;64;0;94;0;0;5;107;0;10;0;0;0.0;7;2020;0;100700;14;0;ISS;0.0;0.0;5;10;7/10;7/10/2020;7:0;2020-10-07T07:00:00;14.0;2908760064;2020-10-07T07:00:00+00:00;2020-10-07T07:00:00+02:00;2020-10-07T07:00:00+00:00;2020-10-07T07:00:00+00:00
755f1b0fdab003802d8a1400;58;10;31;1;88;63;6;86;0;56;1;108;5;5;0;0;0.0;21;2020;45;100800;13;112;ISS;0.0;112.5;1;5;31/10;31/10/2020;21:45;2020-10-31T21:45:00;13.6;3849054721024;2020-10-31T21:45:00+00:00;2020-10-31T21:45:00+01:00;2020-10-31T21:45:00+00:00;2020-10-31T21:45:00+00:00
751112110a5800000ce00000;58;8;17;1;16;68;2;75;0;0;0;103;0;0;0;0;0.0;3;2020;45;100300;18;0;ISS;0.0;0.0;0;0;17/8;17/8/2020;3:45;2020-08-17T03:45:00;18.2;216006656;2020-08-17T03:45:00+00:00;2020-08-17T03:45:00+02:00;2020-08-17T03:45:00+00:00;2020-08-17T03:45:00+00:00
755f1b4f9eb800000d800000;58;10;31;1;90;62;7;87;0;0;0;108;0;0;0;0;0.0;22;2020;15;100800;12;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;22:15;2020-10-31T22:15:00;12.7;226492416;2020-10-31T22:15:00+00:00;2020-10-31T22:15:00+01:00;2020-10-31T22:15:00+00:00;2020-10-31T22:15:00+00:00
75111350e68000000ce00000;58;8;17;1;26;67;9;80;0;0;0;103;0;0;0;0;0.0;6;2020;15;100300;17;0;ISS;0.0;0.0;0;0;17/8;17/8/2020;6:15;2020-08-17T06:15:00;17.9;216006656;2020-08-17T06:15:00+00:00;2020-08-17T06:15:00+02:00;2020-08-17T06:15:00+00:00;2020-08-17T06:15:00+00:00
755f1b6f8ec800000d800000;58;10;31;1;91;62;3;89;0;0;0;108;0;0;0;0;0.0;22;2020;30;100800;12;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;22:30;2020-10-31T22:30:00;12.3;226492416;2020-10-31T22:30:00+00:00;2020-10-31T22:30:00+01:00;2020-10-31T22:30:00+00:00;2020-10-31T22:30:00+00:00
751113b1226800000ce00000;58;8;17;1;29;68;8;77;0;0;0;103;0;0;0;0;0.0;7;2020;0;100300;18;0;ISS;0.0;0.0;0;0;17/8;17/8/2020;7:0;2020-08-17T07:00:00;18.8;216006656;2020-08-17T07:00:00+00:00;2020-08-17T07:00:00+02:00;2020-08-17T07:00:00+00:00;2020-08-17T07:00:00+00:00
75111491d20801604ce21800;58;8;17;1;36;71;4;65;0;22;2;103;1;6;0;0;0.0;8;2020;45;100300;21;44;ISS;0.0;22.5;2;6;17/8;17/8/2020;8:45;2020-08-17T08:45:00;21.4;1513118373888;2020-08-17T08:45:00+00:00;2020-08-17T08:45:00+02:00;2020-08-17T08:45:00+00:00;2020-08-17T08:45:00+00:00
751118939d580ac06cfc3400;58;8;17;1;68;78;7;43;0;172;3;103;14;13;0;0;0.0;16;2020;45;100300;28;344;ISS;0.0;315.0;3;13;17/8;17/8/2020;16:45;2020-08-17T16:45:00;28.7;11821578466304;2020-08-17T16:45:00+00:00;2020-08-17T16:45:00+02:00;2020-08-17T16:45:00+00:00;2020-08-17T16:45:00+00:00
75111b11e26800000ce00000;58;8;17;1;88;71;8;77;0;0;0;103;0;0;0;0;0.0;21;2020;45;100300;21;0;ISS;0.0;0.0;0;0;17/8;17/8/2020;21:45;2020-08-17T21:45:00;21.8;216006656;2020-08-17T21:45:00+00:00;2020-08-17T21:45:00+02:00;2020-08-17T21:45:00+00:00;2020-08-17T21:45:00+00:00
75111b71ca7005204cf01800;58;8;17;1;91;71;2;78;0;82;2;103;8;6;0;0;0.0;22;2020;30;100300;21;164;ISS;0.0;180.0;2;6;17/8;17/8/2020;22:30;2020-08-17T22:30:00;21.2;5636287895552;2020-08-17T22:30:00+00:00;2020-08-17T22:30:00+02:00;2020-08-17T22:30:00+00:00;2020-08-17T22:30:00+00:00
75121452067800b02ce21800;58;8;18;1;34;72;1;79;0;11;1;103;1;6;0;0;0.0;8;2020;15;100300;22;22;ISS;0.0;22.5;1;6;18/8;18/8/2020;8:15;2020-08-18T08:15:00;22.1;756667258880;2020-08-18T08:15:00+00:00;2020-08-18T08:15:00+02:00;2020-08-18T08:15:00+00:00;2020-08-18T08:15:00+00:00
755f1b8f66d000000d800000;58;10;31;1;92;61;9;90;0;0;0;108;0;0;0;0;0.0;22;2020;45;100800;11;0;ISS;0.0;0.0;0;0;31/10;31/10/2020;22:45;2020-10-31T22:45:00;11.9;226492416;2020-10-31T22:45:00+00:00;2020-10-31T22:45:00+01:00;2020-10-31T22:45:00+00:00;2020-10-31T22:45:00+00:00
751216931da004c0400c1800;58;8;18;1;52;76;7;52;0;76;2;0;6;6;0;0;0.0;12;2020;45;90000;26;152;ISS;0.0;135.0;2;6;18/8;18/8/2020;12:45;2020-08-18T12:45:00;26.7;5223754766336;2020-08-18T12:45:00+00:00;2020-08-18T12:45:00+02:00;2020-08-18T12:45:00+00:00;2020-08-18T12:45:00+00:00
75121713519800304cf22c00;58;8;18;1;56;77;4;51;0;3;2;103;9;11;0;0;0.0;13;2020;45;100300;27;6;ISS;0.0;202.5;2;11;18/8;18/8/2020;13:45;2020-08-18T13:45:00;27.4;207449369600;2020-08-18T13:45:00+00:00;2020-08-18T13:45:00+02:00;2020-08-18T13:45:00+00:00;2020-08-18T13:45:00+00:00
75131432520804e0acee3400;58;8;19;1;33;73;4;65;0;78;5;103;7;13;0;0;0.0;8;2020;0;100300;23;156;ISS;0.0;157.5;5;13;19/8;19/8/2020;8:0;2020-08-19T08:00:00;23.4;5363020477440;2020-08-19T08:00:00+00:00;2020-08-19T08:00:00+02:00;2020-08-19T08:00:00+00:00;2020-08-19T08:00:00+00:00
75131533c17005010cee4c00;58;8;19;1;41;79;0;46;0;80;8;103;7;19;0;0;0.0;10;2020;0;100300;29;160;ISS;0.0;157.5;8;19;19/8;19/8/2020;10:0;2020-08-19T10:00:00;29.0;5502070049792;2020-08-19T10:00:00+00:00;2020-08-19T10:00:00+02:00;2020-08-19T10:00:00+00:00;2020-08-19T10:00:00+00:00
751315f4811804d0ccee3800;58;8;19;1;47;82;0;35;0;77;6;103;7;14;0;0;0.0;11;2020;30;100300;32;154;ISS;0.0;157.5;6;14;19/8;19/8/2020;11:30;2020-08-19T11:30:00;32.0;5294837872640;2020-08-19T11:30:00+00:00;2020-08-19T11:30:00+02:00;2020-08-19T11:30:00+00:00;2020-08-19T11:30:00+00:00
754219ef0a8007718a165800;58;10;2;1;79;60;2;80;0;119;12;80;11;22;0;0;0.0;19;2020;30;98000;10;238;ISS;0.0;247.5;12;22;2/10;2/10/2020;19:30;2020-10-02T19:30:00;10.2;8184229419008;2020-10-02T19:30:00+00:00;2020-10-02T19:30:00+02:00;2020-10-02T19:30:00+00:00;2020-10-02T19:30:00+00:00
75421a2f06800740ea145400;58;10;2;1;81;60;1;80;0;116;7;80;10;21;0;0;0.0;20;2020;0;98000;10;232;ISS;0.0;225.0;7;21;2/10;2/10/2020;20:0;2020-10-02T20:00:00;10.1;7975386502144;2020-10-02T20:00:00+00:00;2020-10-02T20:00:00+02:00;2020-10-02T20:00:00+00:00;2020-10-02T20:00:00+00:00
7512131142d800000ce00000;58;8;18;1;24;69;0;91;0;0;0;103;0;0;0;0;0.0;5;2020;45;100300;19;0;ISS;0.0;0.0;0;0;18/8;18/8/2020;5:45;2020-08-18T05:45:00;19.0;216006656;2020-08-18T05:45:00+00:00;2020-08-18T05:45:00+02:00;2020-08-18T05:45:00+00:00;2020-08-18T05:45:00+00:00
751214d2164801804ce02000;58;8;18;1;38;72;5;73;0;24;2;103;0;8;0;0;0.0;9;2020;15;100300;22;48;ISS;0.0;0.0;2;8;18/8;18/8/2020;9:15;2020-08-18T09:15:00;22.5;1650557198336;2020-08-18T09:15:00+00:00;2020-08-18T09:15:00+02:00;2020-08-18T09:15:00+00:00;2020-08-18T09:15:00+00:00
75121632e5d00a0020141800;58;8;18;1;49;75;9;58;0;160;1;0;10;6;0;0;0.0;12;2020;0;90000;25;320;ISS;0.0;225.0;1;6;18/8;18/8/2020;12:0;2020-08-18T12:00:00;25.9;10995654465536;2020-08-18T12:00:00+00:00;2020-08-18T12:00:00+02:00;2020-08-18T12:00:00+00:00;2020-08-18T12:00:00+00:00
75421beed68805e089ec3400;58;10;2;1;95;59;5;81;0;94;4;79;6;13;0;0;0.0;23;2020;30;97900;9;188;ISS;0.0;135.0;4;13;2/10;2/10/2020;23:30;2020-10-02T23:30:00;9.5;6461944771584;2020-10-02T23:30:00+00:00;2020-10-02T23:30:00+02:00;2020-10-02T23:30:00+00:00;2020-10-02T23:30:00+00:00
7543102ee288065109f24000;58;10;3;1;1;59;8;81;0;101;8;79;9;16;0;0;0.0;0;2020;0;97900;9;202;ISS;0.0;202.5;8;16;3/10;3/10/2020;0:0;2020-10-03T00:00:00;9.8;6945128988672;2020-10-03T00:00:00+00:00;2020-10-03T00:00:00+02:00;2020-10-03T00:00:00+00:00;2020-10-03T00:00:00+00:00
7513185558c803a04cee4000;58;8;19;1;66;85;6;25;0;58;2;103;7;16;0;0;0.0;16;2020;15;100300;35;116;ISS;0.0;157.5;2;16;19/8;19/8/2020;16:15;2020-08-19T16:15:00;35.6;3987020333056;2020-08-19T16:15:00+00:00;2020-08-19T16:15:00+02:00;2020-08-19T16:15:00+00:00;2020-08-19T16:15:00+00:00
7543112ee2b80601a9ee6000;58;10;3;1;9;59;8;87;0;96;13;79;7;24;0;0;0.0;2;2020;0;97900;9;192;ISS;0.0;157.5;13;24;3/10;3/10/2020;2:0;2020-10-03T02:00:00;9.8;6604215705600;2020-10-03T02:00:00+00:00;2020-10-03T02:00:00+02:00;2020-10-03T02:00:00+00:00;2020-10-03T02:00:00+00:00
7513191518f804910cee5800;58;8;19;1;72;84;6;31;0;73;8;103;7;22;0;0;0.0;17;2020;45;100300;34;146;ISS;0.0;157.5;8;22;19/8;19/8/2020;17:45;2020-08-19T17:45:00;34.6;5021033715712;2020-08-19T17:45:00+00:00;2020-08-19T17:45:00+02:00;2020-08-19T17:45:00+00:00;2020-08-19T17:45:00+00:00
75131934e51004a12cec4c00;58;8;19;1;73;83;9;34;0;74;9;103;6;19;0;0;0.0;18;2020;0;100300;33;148;ISS;0.0;135.0;9;19;19/8;19/8/2020;18:0;2020-08-19T18:00:00;33.9;5090289929216;2020-08-19T18:00:00+00:00;2020-08-19T18:00:00+02:00;2020-08-19T18:00:00+00:00;2020-08-19T18:00:00+00:00
7543134f9a3007728a16b400;58;10;3;1;26;62;6;70;0;119;20;80;11;45;0;0;0.0;6;2020;15;98000;12;238;ISS;0.0;247.5;20;45;3/10;3/10/2020;6:15;2020-10-03T06:15:00;12.6;8188524409856;2020-10-03T06:15:00+00:00;2020-10-03T06:15:00+02:00;2020-10-03T06:15:00+00:00;2020-10-03T06:15:00+00:00
7543136fa22807426a16ac00;58;10;3;1;27;62;8;69;0;116;19;80;11;43;0;0;0.0;6;2020;30;98000;12;232;ISS;0.0;247.5;19;43;3/10;3/10/2020;6:30;2020-10-03T06:30:00;12.8;7981829106688;2020-10-03T06:30:00+00:00;2020-10-03T06:30:00+02:00;2020-10-03T06:30:00+00:00;2020-10-03T06:30:00+00:00
7543142fc2280002aa40a000;58;10;3;1;33;63;0;69;0;0;21;82;0;40;0;0;0.0;8;2020;0;98200;13;0;ISS;0.0;0.0;21;40;3/10;3/10/2020;8:0;2020-10-03T08:00:00;13.0;11446296576;2020-10-03T08:00:00+00:00;2020-10-03T08:00:00+02:00;2020-10-03T08:00:00+00:00;2020-10-03T08:00:00+00:00
7543146f9e380801ca56cc00;58;10;3;1;35;62;7;71;0;128;14;82;11;51;0;0;0.0;8;2020;30;98200;12;256;ISS;0.0;247.5;14;51;3/10;3/10/2020;8:30;2020-10-03T08:30:00;12.7;8803782675456;2020-10-03T08:30:00+00:00;2020-10-03T08:30:00+02:00;2020-10-03T08:30:00+00:00;2020-10-03T08:30:00+00:00
